NAME_CONTRACT_TYPE,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,NAME_TYPE_SUITE,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,REGION_POPULATION_RELATIVE,DAYS_BIRTH,DAYS_EMPLOYED,DAYS_REGISTRATION,DAYS_ID_PUBLISH,OWN_CAR_AGE,FLAG_MOBIL,FLAG_EMP_PHONE,FLAG_WORK_PHONE,FLAG_CONT_MOBILE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS,REGION_RATING_CLIENT,REGION_RATING_CLIENT_W_CITY,WEEKDAY_APPR_PROCESS_START,HOUR_APPR_PROCESS_START,REG_REGION_NOT_LIVE_REGION,REG_REGION_NOT_WORK_REGION,LIVE_REGION_NOT_WORK_REGION,REG_CITY_NOT_LIVE_CITY,REG_CITY_NOT_WORK_CITY,LIVE_CITY_NOT_WORK_CITY,ORGANIZATION_TYPE,EXT_SOURCE_1,EXT_SOURCE_2,EXT_SOURCE_3,APARTMENTS_AVG,BASEMENTAREA_AVG,YEARS_BEGINEXPLUATATION_AVG,YEARS_BUILD_AVG,COMMONAREA_AVG,ELEVATORS_AVG,ENTRANCES_AVG,FLOORSMAX_AVG,FLOORSMIN_AVG,LANDAREA_AVG,LIVINGAPARTMENTS_AVG,LIVINGAREA_AVG,NONLIVINGAPARTMENTS_AVG,NONLIVINGAREA_AVG,APARTMENTS_MODE,BASEMENTAREA_MODE,YEARS_BEGINEXPLUATATION_MODE,YEARS_BUILD_MODE,COMMONAREA_MODE,ELEVATORS_MODE,ENTRANCES_MODE,FLOORSMAX_MODE,FLOORSMIN_MODE,LANDAREA_MODE,LIVINGAPARTMENTS_MODE,LIVINGAREA_MODE,NONLIVINGAPARTMENTS_MODE,NONLIVINGAREA_MODE,APARTMENTS_MEDI,BASEMENTAREA_MEDI,YEARS_BEGINEXPLUATATION_MEDI,YEARS_BUILD_MEDI,COMMONAREA_MEDI,ELEVATORS_MEDI,ENTRANCES_MEDI,FLOORSMAX_MEDI,FLOORSMIN_MEDI,LANDAREA_MEDI,LIVINGAPARTMENTS_MEDI,LIVINGAREA_MEDI,NONLIVINGAPARTMENTS_MEDI,NONLIVINGAREA_MEDI,FONDKAPREMONT_MODE,HOUSETYPE_MODE,TOTALAREA_MODE,WALLSMATERIAL_MODE,EMERGENCYSTATE_MODE,OBS_30_CNT_SOCIAL_CIRCLE,DEF_30_CNT_SOCIAL_CIRCLE,OBS_60_CNT_SOCIAL_CIRCLE,DEF_60_CNT_SOCIAL_CIRCLE,DAYS_LAST_PHONE_CHANGE,FLAG_DOCUMENT_2,FLAG_DOCUMENT_3,FLAG_DOCUMENT_4,FLAG_DOCUMENT_5,FLAG_DOCUMENT_6,FLAG_DOCUMENT_7,FLAG_DOCUMENT_8,FLAG_DOCUMENT_9,FLAG_DOCUMENT_10,FLAG_DOCUMENT_11,FLAG_DOCUMENT_12,FLAG_DOCUMENT_13,FLAG_DOCUMENT_14,FLAG_DOCUMENT_15,FLAG_DOCUMENT_16,FLAG_DOCUMENT_17,FLAG_DOCUMENT_18,FLAG_DOCUMENT_19,FLAG_DOCUMENT_20,FLAG_DOCUMENT_21,AMT_REQ_CREDIT_BUREAU_HOUR,AMT_REQ_CREDIT_BUREAU_DAY,AMT_REQ_CREDIT_BUREAU_WEEK,AMT_REQ_CREDIT_BUREAU_MON,AMT_REQ_CREDIT_BUREAU_QRT,AMT_REQ_CREDIT_BUREAU_YEAR,TERM,OVER_EXPECT_CREDIT,MEAN_BUILDING_SCORE_AVG,TOTAL_BUILDING_SCORE_AVG,FLAG_DOCUMENT_TOTAL,AMT_REQ_CREDIT_BUREAU_TOTAL,BIRTH_EMPLOTED_INTERVEL,BIRTH_REGISTRATION_INTERVEL,INCOME_PER_FAMILY_MEMBER,SEASON_REMAINING,RATIO_INCOME_GOODS,CHILDREN_RATIO
0,1,0,1,2.0,225000.0,1002870.0,42619.5,922500.0,6,1,4,0,1,0.02461,-17065,-3884,-5434.0,-611,12.061090818687727,1.0,1.0,0.0,1.0,1.0,0.0,4,4.0,2.0,2.0,0,11.0,0.0,0.0,0.0,1.0,1.0,1.0,42,0.5021298056566621,0.6823295470500789,0.8016009030071296,0.11744049917466033,0.08844221905180052,0.9777348581622732,0.752471432592686,0.04462071541135205,0.07894151232418305,0.1497246700681123,0.2262819070368362,0.23189350049050692,0.06633318417239835,0.10077477495068154,0.10739901933259607,0.008808672617213057,0.02835775707579772,0.11423100693296864,0.08754321224758604,0.9770653729428284,0.759637322733821,0.042553137750146755,0.07448973610915821,0.14519265864574382,0.22231504747867964,0.22805849255070593,0.06495768445657842,0.1056448567494209,0.1059750504371198,0.008076387544283468,0.02702231968598884,0.11784992076592354,0.08795485466574764,0.9777522640694213,0.7557462721917102,0.044595101785290435,0.07807784431137002,0.14921278072876187,0.22589659009280993,0.23162493804929254,0.06716874904939986,0.10195447324073251,0.10860673604899224,0.008651013330213151,0.028235920597262987,2,0,0.10254666268544003,4,0,0.0,0.0,0.0,0.0,-1678.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,23.530778164924506,1,0.22979609793734368,0.0,1.0,5.0,13181,11631.0,56250.0,13630.5,-697500.0,0.5
0,0,1,1,3.0,135000.0,397017.0,19228.5,301500.0,6,7,2,1,1,0.011657,-14168,-3163,-442.0,-55,3.0,1.0,1.0,0.0,1.0,1.0,1.0,8,5.0,1.0,1.0,0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,53,0.5021298056566621,0.7433033858972754,0.17146836689679945,0.0639,0.1002,0.9851,0.752471432592686,0.011000000000000001,0.0,0.1724,0.1667,0.2083,0.052000000000000005,0.10077477495068154,0.0697,0.008808672617213057,0.02835775707579772,0.0651,0.10400000000000001,0.9851,0.759637322733821,0.0111,0.0,0.1724,0.1667,0.2083,0.0532,0.1056448567494209,0.0726,0.008076387544283468,0.02702231968598884,0.0645,0.1002,0.9851,0.7557462721917102,0.011000000000000001,0.0,0.1724,0.1667,0.2083,0.053,0.10195447324073251,0.071,0.008651013330213151,0.028235920597262987,2,0,0.078,4,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,20.64732038380529,1,0.18292999999999998,1.8293,1.0,2.0,11005,13726.0,27000.0,14521.5,-166500.0,0.6
0,1,1,1,0.0,225000.0,540000.0,42795.0,540000.0,6,7,4,2,1,0.010643,-20177,-777,-3597.0,-3617,16.0,1.0,1.0,1.0,1.0,0.0,0.0,8,1.0,2.0,2.0,5,9.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0.5021298056566621,0.6098171222848959,0.5108529061800121,0.0186,0.0,0.9811,0.752471432592686,0.04462071541135205,0.0,0.1034,0.0417,0.23189350049050692,0.0545,0.10077477495068154,0.0191,0.008808672617213057,0.0,0.0189,0.0,0.9811,0.759637322733821,0.042553137750146755,0.0,0.1034,0.0417,0.22805849255070593,0.0558,0.1056448567494209,0.02,0.008076387544283468,0.0,0.0187,0.0,0.9811,0.7557462721917102,0.044595101785290435,0.0,0.1034,0.0417,0.23162493804929254,0.0555,0.10195447324073251,0.0195,0.008651013330213151,0.0,2,0,0.0162,5,0,1.0,0.0,1.0,0.0,-1127.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.618296529968454,0,0.13537777777777776,1.2184,1.0,0.0,19400,16580.0,225000.0,13455.0,-315000.0,0.0
0,0,1,0,1.0,202500.0,521280.0,31630.5,450000.0,6,7,4,0,1,0.006670999999999999,-11642,-1961,-5037.0,-3686,23.0,1.0,1.0,0.0,1.0,1.0,0.0,8,3.0,2.0,2.0,6,17.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.5021298056566621,0.6040159840697761,0.19747451156854226,0.0505,0.0381,0.9881,0.8368,0.0229,0.04,0.0345,0.375,0.4167,0.0066,0.0403,0.0514,0.0039,0.0076,0.0515,0.0395,0.9881,0.8432,0.0231,0.0403,0.0345,0.375,0.4167,0.0068,0.0441,0.0536,0.0039,0.008,0.051,0.0381,0.9881,0.8390000000000001,0.0231,0.04,0.0345,0.375,0.4167,0.0067,0.040999999999999995,0.0523,0.0039,0.0077,1,0,0.0421,0,0,1.0,0.0,1.0,0.0,-1470.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,16.480295916915637,1,0.20802857142857142,2.9124,1.0,2.0,9681,6605.0,67500.0,18994.5,-247500.0,0.3333333333333333
0,0,0,1,1.0,180000.0,517788.0,25312.5,427500.0,6,1,1,1,1,0.025164,-10178,-962,-749.0,-937,12.061090818687727,1.0,1.0,0.0,1.0,0.0,0.0,14,3.0,2.0,2.0,6,11.0,0.0,0.0,0.0,1.0,1.0,0.0,42,0.5021298056566621,0.5337087539863704,0.22133520635446602,0.11744049917466033,0.08844221905180052,0.9777348581622732,0.752471432592686,0.04462071541135205,0.07894151232418305,0.1497246700681123,0.2262819070368362,0.23189350049050692,0.06633318417239835,0.10077477495068154,0.10739901933259607,0.008808672617213057,0.02835775707579772,0.11423100693296864,0.08754321224758604,0.9770653729428284,0.759637322733821,0.042553137750146755,0.07448973610915821,0.14519265864574382,0.22231504747867964,0.22805849255070593,0.06495768445657842,0.1056448567494209,0.1059750504371198,0.008076387544283468,0.02702231968598884,0.11784992076592354,0.08795485466574764,0.9777522640694213,0.7557462721917102,0.044595101785290435,0.07807784431137002,0.14921278072876187,0.22589659009280993,0.23162493804929254,0.06716874904939986,0.10195447324073251,0.10860673604899224,0.008651013330213151,0.028235920597262987,2,0,0.10254666268544003,4,0,2.0,0.0,2.0,0.0,-110.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,20.45582222222222,1,0.22979609793734368,0.0,1.0,2.0,9216,9429.0,60000.0,19687.5,-247500.0,0.3333333333333333
0,0,0,1,0.0,157500.0,172692.0,17824.5,162000.0,6,3,4,3,3,0.009549,-22065,365243,-7980.0,-4292,12.061090818687727,1.0,0.0,0.0,1.0,1.0,0.0,8,1.0,2.0,2.0,0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,57,0.5021298056566621,0.36452975863668335,0.6397075677637197,0.1031,0.1302,0.9886,0.752471432592686,0.04462071541135205,0.07894151232418305,0.1724,0.1667,0.23189350049050692,0.1756,0.10077477495068154,0.1065,0.008808672617213057,0.02835775707579772,0.105,0.1351,0.9886,0.759637322733821,0.042553137750146755,0.07448973610915821,0.1724,0.1667,0.22805849255070593,0.1796,0.1056448567494209,0.1109,0.008076387544283468,0.02702231968598884,0.1041,0.1302,0.9886,0.7557462721917102,0.044595101785290435,0.07807784431137002,0.1724,0.1667,0.23162493804929254,0.1787,0.10195447324073251,0.1084,0.008651013330213151,0.028235920597262987,2,0,0.0948,4,0,0.0,0.0,0.0,0.0,-2211.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,9.688462509467307,1,0.2633,1.8431,1.0,6.0,387308,14085.0,157500.0,21550.5,-4500.0,0.0
0,0,0,0,0.0,85500.0,900000.0,29034.0,900000.0,6,7,4,1,1,0.00702,-9035,-2214,-4674.0,-710,12.061090818687727,1.0,1.0,1.0,1.0,1.0,0.0,3,2.0,2.0,2.0,3,15.0,0.0,0.0,0.0,0.0,0.0,0.0,52,0.6177617203719273,0.5738512114687663,0.3876253444214701,0.122,0.08844221905180052,0.9901,0.752471432592686,0.04462071541135205,0.28,0.1724,0.2775,0.23189350049050692,0.06633318417239835,0.10077477495068154,0.0751,0.008808672617213057,0.0069,0.1513,0.08754321224758604,0.9846,0.759637322733821,0.042553137750146755,0.282,0.069,0.3333,0.22805849255070593,0.06495768445657842,0.1056448567494209,0.0464,0.008076387544283468,0.0073,0.1499,0.08795485466574764,0.9925,0.7557462721917102,0.044595101785290435,0.28,0.2069,0.3333,0.23162493804929254,0.06716874904939986,0.10195447324073251,0.0764,0.008651013330213151,0.006999999999999999,2,0,0.1715,4,0,0.0,0.0,0.0,0.0,-1578.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,30.998140111593305,0,0.2748571428571428,1.9239999999999997,1.0,1.0,6821,4361.0,42750.0,-7659.0,-814500.0,0.0
0,0,1,1,0.0,315000.0,733315.5,71437.5,679500.0,6,7,1,3,1,0.04622,-13327,-3877,-7725.0,-4919,4.0,1.0,1.0,0.0,1.0,0.0,0.0,8,1.0,1.0,1.0,1,11.0,0.0,1.0,1.0,0.0,0.0,0.0,5,0.5021298056566621,0.7643779535492761,0.5108529061800121,0.11744049917466033,0.08844221905180052,0.9777348581622732,0.752471432592686,0.04462071541135205,0.07894151232418305,0.1497246700681123,0.2262819070368362,0.23189350049050692,0.06633318417239835,0.10077477495068154,0.10739901933259607,0.008808672617213057,0.02835775707579772,0.11423100693296864,0.08754321224758604,0.9770653729428284,0.759637322733821,0.042553137750146755,0.07448973610915821,0.14519265864574382,0.22231504747867964,0.22805849255070593,0.06495768445657842,0.1056448567494209,0.1059750504371198,0.008076387544283468,0.02702231968598884,0.11784992076592354,0.08795485466574764,0.9777522640694213,0.7557462721917102,0.044595101785290435,0.07807784431137002,0.14921278072876187,0.22589659009280993,0.23162493804929254,0.06716874904939986,0.10195447324073251,0.10860673604899224,0.008651013330213151,0.028235920597262987,2,0,0.10254666268544003,4,0,0.0,0.0,0.0,0.0,-916.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,10.265133858267717,1,0.22979609793734368,0.0,1.0,6.0,9450,5602.0,315000.0,7312.5,-364500.0,0.0
0,0,1,1,0.0,189000.0,1493086.5,51898.5,1363500.0,6,1,1,3,1,0.020246,-12874,-173,-3281.0,-4928,5.0,1.0,1.0,0.0,1.0,0.0,1.0,8,1.0,3.0,3.0,1,12.0,0.0,1.0,1.0,0.0,1.0,1.0,5,0.4372913529110104,0.34684697154106503,0.4866531565147181,0.0567,0.025,0.9826,0.762,0.0074,0.04,0.0345,0.3333,0.375,0.0181,0.0454,0.0454,0.0039,0.0009,0.0578,0.0259,0.9826,0.7713,0.0075,0.0403,0.0345,0.3333,0.375,0.0185,0.0496,0.0473,0.0039,0.0009,0.0573,0.025,0.9826,0.7652,0.0075,0.04,0.0345,0.3333,0.375,0.0184,0.0462,0.0462,0.0039,0.0009,2,0,0.04,5,0,0.0,0.0,0.0,0.0,-226.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,28.769357495881383,1,0.19501428571428572,2.7302,1.0,3.0,12701,9593.0,189000.0,-4648.5,-1174500.0,0.0
0,1,0,1,0.0,85500.0,291384.0,20853.0,270000.0,5,7,4,1,1,0.019101,-19605,-9771,-2489.0,-3154,12.061090818687727,1.0,1.0,1.0,1.0,1.0,0.0,4,2.0,2.0,2.0,1,16.0,0.0,0.0,0.0,0.0,1.0,1.0,5,0.5021298056566621,0.3786937234588834,0.7209441499436497,0.11744049917466033,0.08844221905180052,0.9777348581622732,0.752471432592686,0.04462071541135205,0.07894151232418305,0.1497246700681123,0.2262819070368362,0.23189350049050692,0.06633318417239835,0.10077477495068154,0.10739901933259607,0.008808672617213057,0.02835775707579772,0.11423100693296864,0.08754321224758604,0.9770653729428284,0.759637322733821,0.042553137750146755,0.07448973610915821,0.14519265864574382,0.22231504747867964,0.22805849255070593,0.06495768445657842,0.1056448567494209,0.1059750504371198,0.008076387544283468,0.02702231968598884,0.11784992076592354,0.08795485466574764,0.9777522640694213,0.7557462721917102,0.044595101785290435,0.07807784431137002,0.14921278072876187,0.22589659009280993,0.23162493804929254,0.06716874904939986,0.10195447324073251,0.10860673604899224,0.008651013330213151,0.028235920597262987,2,0,0.10254666268544003,4,0,0.0,0.0,0.0,0.0,-506.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,13.973241260250324,1,0.22979609793734368,0.0,1.0,2.0,9834,17116.0,42750.0,522.0,-184500.0,0.0
0,0,1,1,0.0,225000.0,1030680.0,65997.0,900000.0,6,3,4,1,1,0.072508,-21855,365243,-840.0,-4736,7.0,1.0,0.0,0.0,1.0,0.0,0.0,8,2.0,1.0,1.0,5,15.0,0.0,0.0,0.0,0.0,0.0,0.0,57,0.5021298056566621,0.6715365950254448,0.3490552510751822,0.0804,0.0844,0.9771,0.6872,0.0485,0.0,0.1379,0.1667,0.2083,0.1536,0.0656,0.0734,0.0,0.0284,0.0819,0.0876,0.9772,0.6994,0.0489,0.0,0.1379,0.1667,0.2083,0.1571,0.0716,0.0765,0.0,0.0301,0.0812,0.0844,0.9771,0.6914,0.0488,0.0,0.1379,0.1667,0.2083,0.1563,0.0667,0.0747,0.0,0.028999999999999998,3,0,0.0578,5,0,0.0,0.0,0.0,0.0,-1656.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15.61707350334106,1,0.1936785714285714,2.7114999999999996,1.0,1.0,387098,21015.0,112500.0,-9747.0,-675000.0,0.0
0,0,0,0,1.0,225000.0,352422.0,30244.5,315000.0,6,7,1,3,1,0.0228,-14019,-891,-640.0,-743,12.061090818687727,1.0,1.0,1.0,1.0,0.0,0.0,8,2.0,2.0,2.0,0,16.0,0.0,1.0,1.0,0.0,1.0,1.0,36,0.781884835503247,0.29014892608328996,0.6610235391308081,0.11744049917466033,0.08844221905180052,0.9955,0.752471432592686,0.04462071541135205,0.04,0.0345,0.3333,0.23189350049050692,0.06633318417239835,0.10077477495068154,0.0359,0.008808672617213057,0.0295,0.11423100693296864,0.08754321224758604,0.9955,0.759637322733821,0.042553137750146755,0.0403,0.0345,0.3333,0.22805849255070593,0.06495768445657842,0.1056448567494209,0.0374,0.008076387544283468,0.0312,0.11784992076592354,0.08795485466574764,0.9955,0.7557462721917102,0.044595101785290435,0.04,0.0345,0.3333,0.23162493804929254,0.06716874904939986,0.10195447324073251,0.0366,0.008651013330213151,0.0301,2,0,0.0347,4,0,1.0,0.0,1.0,0.0,-1639.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0,11.652432673709269,1,0.24478333333333335,1.4687000000000001,1.0,9.0,13128,13379.0,112500.0,26005.5,-90000.0,0.5
1,0,1,1,2.0,90000.0,270000.0,13500.0,270000.0,5,7,4,1,1,0.026392,-9535,-1270,-2196.0,-2175,0.0,1.0,1.0,0.0,1.0,0.0,0.0,11,4.0,2.0,2.0,6,12.0,0.0,0.0,0.0,0.0,0.0,0.0,30,0.2797215998062781,0.686354177806374,0.6626377922738201,0.0495,0.1054,0.9861,0.752471432592686,0.04462071541135205,0.0,0.1724,0.0833,0.23189350049050692,0.0635,0.10077477495068154,0.044000000000000004,0.008808672617213057,0.0216,0.0504,0.1094,0.9861,0.759637322733821,0.042553137750146755,0.0,0.1724,0.0833,0.22805849255070593,0.0649,0.1056448567494209,0.0458,0.008076387544283468,0.0229,0.05,0.1054,0.9861,0.7557462721917102,0.044595101785290435,0.0,0.1724,0.0833,0.23162493804929254,0.0646,0.10195447324073251,0.0448,0.008651013330213151,0.0221,2,0,0.0393,5,0,1.0,1.0,1.0,1.0,-325.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,20.0,0,0.16953333333333334,1.5258,0.0,1.0,8265,7339.0,22500.0,9000.0,-180000.0,0.5
0,1,0,1,0.0,450000.0,900000.0,87808.5,900000.0,6,7,4,2,1,0.026392,-15457,-1192,-6614.0,-4518,12.061090818687727,1.0,1.0,0.0,1.0,1.0,0.0,10,1.0,2.0,2.0,5,10.0,0.0,0.0,0.0,0.0,0.0,0.0,42,0.3454173361574786,0.6074836071939805,0.5108529061800121,0.11744049917466033,0.08844221905180052,0.9777348581622732,0.752471432592686,0.04462071541135205,0.07894151232418305,0.1497246700681123,0.2262819070368362,0.23189350049050692,0.06633318417239835,0.10077477495068154,0.10739901933259607,0.008808672617213057,0.02835775707579772,0.11423100693296864,0.08754321224758604,0.9770653729428284,0.759637322733821,0.042553137750146755,0.07448973610915821,0.14519265864574382,0.22231504747867964,0.22805849255070593,0.06495768445657842,0.1056448567494209,0.1059750504371198,0.008076387544283468,0.02702231968598884,0.11784992076592354,0.08795485466574764,0.9777522640694213,0.7557462721917102,0.044595101785290435,0.07807784431137002,0.14921278072876187,0.22589659009280993,0.23162493804929254,0.06716874904939986,0.10195447324073251,0.10860673604899224,0.008651013330213151,0.028235920597262987,2,0,0.10254666268544003,4,0,0.0,0.0,0.0,0.0,-1720.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,10.249577204940296,0,0.22979609793734368,0.0,1.0,8.0,14265,8843.0,450000.0,24691.5,-450000.0,0.0
0,1,0,1,0.0,94500.0,622413.0,33894.0,495000.0,6,7,4,1,1,0.005313,-18026,-1914,-9982.0,-1565,12.061090818687727,1.0,1.0,0.0,1.0,0.0,0.0,3,2.0,2.0,2.0,1,9.0,0.0,0.0,0.0,0.0,1.0,1.0,39,0.5021298056566621,0.6280822830471793,0.34741822720026416,0.11744049917466033,0.08844221905180052,0.9777348581622732,0.752471432592686,0.04462071541135205,0.07894151232418305,0.1497246700681123,0.2262819070368362,0.23189350049050692,0.06633318417239835,0.10077477495068154,0.10739901933259607,0.008808672617213057,0.02835775707579772,0.11423100693296864,0.08754321224758604,0.9770653729428284,0.759637322733821,0.042553137750146755,0.07448973610915821,0.14519265864574382,0.22231504747867964,0.22805849255070593,0.06495768445657842,0.1056448567494209,0.1059750504371198,0.008076387544283468,0.02702231968598884,0.11784992076592354,0.08795485466574764,0.9777522640694213,0.7557462721917102,0.044595101785290435,0.07807784431137002,0.14921278072876187,0.22589659009280993,0.23162493804929254,0.06716874904939986,0.10195447324073251,0.10860673604899224,0.008651013330213151,0.028235920597262987,2,0,0.10254666268544003,4,0,0.0,0.0,0.0,0.0,-1885.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,18.363515666489644,1,0.22979609793734368,0.0,1.0,2.0,16112,8044.0,47250.0,-10269.0,-400500.0,0.0
1,1,1,1,1.0,270000.0,270000.0,13500.0,270000.0,6,4,1,1,1,0.035792000000000004,-16290,-285,-445.0,-4234,1.0,1.0,1.0,0.0,1.0,0.0,0.0,16,3.0,2.0,2.0,1,9.0,0.0,0.0,0.0,0.0,1.0,1.0,40,0.525985229886634,0.7660398400426855,0.5989262182569273,0.1866,0.0909,0.9881,0.8368,0.04462071541135205,0.2,0.1724,0.3333,0.375,0.1017,0.1521,0.2073,0.0,0.0,0.1901,0.0943,0.9881,0.8432,0.042553137750146755,0.2014,0.1724,0.3333,0.375,0.10400000000000001,0.1662,0.2159,0.0,0.0,0.1884,0.0909,0.9881,0.8390000000000001,0.044595101785290435,0.2,0.1724,0.3333,0.375,0.1035,0.1548,0.21100000000000002,0.0,0.0,2,0,0.163,4,0,3.0,0.0,3.0,0.0,-261.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,20.0,0,0.28032307692307695,3.6441999999999997,0.0,3.0,16005,15845.0,90000.0,54000.0,0.0,0.3333333333333333
0,0,0,1,0.0,171000.0,562500.0,23962.5,562500.0,6,3,1,5,1,0.026392,-22815,365243,-13221.0,-4127,12.061090818687727,1.0,0.0,0.0,1.0,0.0,0.0,8,1.0,2.0,2.0,5,15.0,0.0,0.0,0.0,0.0,0.0,0.0,57,0.5021298056566621,0.6963069186024382,0.4614823912998385,0.1485,0.1123,0.9816,0.752471432592686,0.04462071541135205,0.16,0.1379,0.3333,0.23189350049050692,0.06633318417239835,0.10077477495068154,0.1512,0.008808672617213057,0.0,0.1513,0.1166,0.9816,0.759637322733821,0.042553137750146755,0.1611,0.1379,0.3333,0.22805849255070593,0.06495768445657842,0.1056448567494209,0.1576,0.008076387544283468,0.0,0.1499,0.1123,0.9816,0.7557462721917102,0.044595101785290435,0.16,0.1379,0.3333,0.23162493804929254,0.06716874904939986,0.10195447324073251,0.1539,0.008651013330213151,0.0,2,0,0.1451,0,0,0.0,0.0,0.0,0.0,-2430.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,2.0,23.474178403755868,0,0.2531,2.0248,1.0,12.0,388058,9594.0,171000.0,18787.5,-391500.0,0.0
